name,latitude,longitude,state
Schöfweg,48.83882,13.22861,Bavaria
Waldsieversdorf,52.54221,14.07022,Brandenburg
Gommersheim,49.29111,8.26583,Rheinland-Pfalz
Sprakensehl,52.76668,10.49177,Lower Saxony
Au,47.95,7.83333,Baden-Wuerttemberg
Wustrow,53.47765,13.15569,Mecklenburg-Vorpommern
Georgsdorf,52.56667,7.08333,Lower Saxony
Steinheid,50.46538,11.08265,Thuringia
Cochstedt,51.88247,11.41085,Saxony-Anhalt
Grönwohld,53.64162,10.40784,Schleswig-Holstein
Hörselgau,50.91988,10.58444,Thuringia
Weißenborn,50.92393,11.87947,Thuringia
Brunn,49.23632,12.19156,Bavaria
Altenbuch,49.82861,9.40139,Bavaria
Binau,49.36833,9.05806,Baden-Wuerttemberg
Groß Düben,51.56667,14.56667,Saxony
Pfaffen-Schwabenheim,49.85,7.95,Rheinland-Pfalz
Offenbach-Hundheim,49.61729,7.55117,Rheinland-Pfalz
Pretzier,52.83224,11.26105,Saxony-Anhalt
Ifta,51.06667,10.18333,Thuringia
Seck,50.57722,8.04972,Rheinland-Pfalz
Radegast,51.65654,12.09485,Saxony-Anhalt
Steinsfeld,49.41667,10.21667,Bavaria
Taufkirchen,48.15,12.45,Bavaria
Volkstedt,51.56267,11.55658,Saxony-Anhalt
Gersdorf,51.1122,12.93889,Saxony
Rieden,50.4,7.18333,Rheinland-Pfalz
Rittersdorf,50.0,6.5,Rheinland-Pfalz
Hüffelsheim,49.81667,7.8,Rheinland-Pfalz
Schönberg,53.68319,10.42671,Schleswig-Holstein
Ellerhoop,53.72603,9.76933,Schleswig-Holstein
Rammingen,48.51814,10.17197,Baden-Wuerttemberg
Selent,54.28893,10.42702,Schleswig-Holstein
Stettfeld,49.9709,10.7217,Bavaria
Bornheim,49.2225,8.16333,Rheinland-Pfalz
Altefähr,54.32994,13.12643,Mecklenburg-Vorpommern
Demen,53.62967,11.76639,Mecklenburg-Vorpommern
Monzelfeld,49.89237,7.07318,Rheinland-Pfalz
Halsenbach,50.17174,7.55673,Rheinland-Pfalz
Bühren,52.80629,8.2188,Lower Saxony
Bütthard,49.59913,9.87987,Bavaria
Alt - Lehndorf,52.26856,10.48035,Lower Saxony
Birresborn,50.18333,6.63333,Rheinland-Pfalz
Eggenthal,47.91667,10.51667,Bavaria
Tutow,53.91566,13.24814,Mecklenburg-Vorpommern
Walchum,52.92717,7.28325,Lower Saxony
Leuchtenberg,49.59737,12.2584,Bavaria
Hirschbach,49.55,11.53333,Bavaria
Großkmehlen,51.37901,13.72501,Brandenburg
Reichardtswerben,51.24851,11.95349,Saxony-Anhalt
Biburg,48.79066,11.85726,Bavaria
Hipstedt,53.48333,8.96667,Lower Saxony
Ottenstein,51.94707,9.407,Lower Saxony
Drelsdorf,54.60548,9.04449,Schleswig-Holstein
Schochwitz,51.53174,11.75485,Saxony-Anhalt
Kleinmaischeid,50.51345,7.6083,Rheinland-Pfalz
Höchheim,50.36667,10.45,Bavaria
Görzig,51.66381,11.99759,Saxony-Anhalt
Unseburg,51.93284,11.51281,Saxony-Anhalt
Klein Gusborn,53.08331,11.19323,Lower Saxony
Breitenthal,48.23782,10.29951,Bavaria
Westerhorn,53.85711,9.67959,Schleswig-Holstein
Sulzfeld am Main,49.70694,10.13248,Bavaria
Kirchdorf,48.17542,12.19646,Bavaria
Lüder,52.80878,10.66609,Lower Saxony
Wolferode,51.5065,11.51299,Saxony-Anhalt
Weigendorf,49.49773,11.56869,Bavaria
Holzhausen an der Haide,50.21855,7.90973,Rheinland-Pfalz
Stelzenberg,49.37756,7.73814,Rheinland-Pfalz
Zusamaltheim,48.53104,10.63562,Bavaria
Etzbach,50.77831,7.688,Rheinland-Pfalz
Frickenhausen,49.67089,10.09268,Bavaria
Gülzow,53.45,10.5,Schleswig-Holstein
Rümpel,53.78333,10.35,Schleswig-Holstein
Sulzdorf,49.65002,9.90389,Bavaria
Heustreu,50.35485,10.26069,Bavaria
Siefersheim,49.8,7.95,Rheinland-Pfalz
Frankenheim,50.54452,10.06828,Thuringia
Beesenstedt,51.56828,11.73323,Saxony-Anhalt
Hirschfeld,50.62453,12.45722,Saxony
Hetzles,49.63333,11.13333,Bavaria
Enzklösterle,48.66638,8.47083,Baden-Wuerttemberg
Geismar,51.23169,10.16548,Thuringia
Groß Miltzow,53.53565,13.59354,Mecklenburg-Vorpommern
Malching,48.31226,13.18746,Bavaria
Hof,50.66667,8.01667,Rheinland-Pfalz
Tarnow,53.77941,12.01785,Mecklenburg-Vorpommern
Kirchhaslach,48.1504,10.31015,Bavaria
Tiddische,52.51667,10.8,Lower Saxony
Orlamünde,50.77486,11.51929,Thuringia
Brücken,49.63333,7.11667,Rheinland-Pfalz
Villenbach,48.50887,10.61468,Bavaria
Königshain,51.18333,14.86667,Saxony
Tannenberg,50.60738,12.93798,Saxony
Sonneborn,50.9927,10.59173,Thuringia
Großthiemig,51.38333,13.66667,Brandenburg
Roskow,52.47237,12.71886,Brandenburg
Neuhaus an der Oste,53.80043,9.03348,Lower Saxony
Obermaßfeld-Grimmenthal,50.52898,10.43963,Thuringia
Pöhla,50.51143,12.81889,Saxony
Ostseebad Göhren,54.3414,13.73823,Mecklenburg-Vorpommern
Egglkofen,48.4,12.45,Bavaria
Jerxheim,52.08172,10.89844,Lower Saxony
Bartenshagen-Parkentin,54.08116,11.97849,Mecklenburg-Vorpommern
Oldenswort,54.37243,8.93996,Schleswig-Holstein
Thierstein,50.10643,12.10203,Bavaria
Barenburg,52.61953,8.79999,Lower Saxony
Reuth,49.99052,11.6948,Bavaria
Nanzdietschweiler,49.45,7.45,Rheinland-Pfalz
Hetlingen,53.60712,9.63718,Schleswig-Holstein
Arzfeld,50.08957,6.27069,Rheinland-Pfalz
Fürthen,50.78333,7.66667,Rheinland-Pfalz
Oberotterbach,49.07044,7.96955,Rheinland-Pfalz
Mücka,51.31667,14.7,Saxony
Neustadt Vogtland,50.461,12.33224,Saxony
Bobitz,53.8045,11.35914,Mecklenburg-Vorpommern
Züssow,53.97709,13.54855,Mecklenburg-Vorpommern
Wittelshofen,49.06121,10.48121,Bavaria
Tappenbeck,52.47055,10.74068,Lower Saxony
Tautenhain,50.9247,11.91945,Thuringia
Merzalben,49.24467,7.73077,Rheinland-Pfalz
Peißen,51.74347,11.75756,Saxony-Anhalt
Kohlberg,49.59121,12.01948,Bavaria
Wilhelmsdorf,49.56419,10.73716,Bavaria
Görisried,47.70668,10.51015,Bavaria
Höttingen,49.06262,11.0053,Bavaria
Palzem,49.56667,6.36667,Rheinland-Pfalz
Thomasburg,53.23333,10.66667,Lower Saxony
Wiek,54.62,13.28914,Mecklenburg-Vorpommern
Klein Rogahn,53.60534,11.34579,Mecklenburg-Vorpommern
Forchheim,48.16667,7.7,Baden-Wuerttemberg
Obermarchtal,48.23279,9.57235,Baden-Wuerttemberg
Hornstorf,53.90994,11.53214,Mecklenburg-Vorpommern
Carlow,53.75861,10.93789,Mecklenburg-Vorpommern
Oberostendorf,47.9436,10.7427,Bavaria
Gotteszell,48.96667,12.96667,Bavaria
Ebernhahn,50.47278,7.77,Rheinland-Pfalz
Eppelsheim,49.70556,8.16528,Rheinland-Pfalz
Stadelhofen,50.00317,11.19757,Bavaria
Dobbertin,53.62306,12.07466,Mecklenburg-Vorpommern
Münchweiler an der Alsenz,49.55,7.88333,Rheinland-Pfalz
Neuwittenbek,54.36667,10.01667,Schleswig-Holstein
Waldstetten,48.34815,10.29385,Bavaria
Löbichau,50.89383,12.26366,Thuringia
Burgsalach,49.03316,11.09766,Bavaria
Girod,50.45,7.91667,Rheinland-Pfalz
Balzhausen,48.24228,10.49366,Bavaria
Wenzendorf,53.34948,9.77234,Lower Saxony
Theisseil,49.69034,12.22744,Bavaria
Brunn,53.67076,13.37032,Mecklenburg-Vorpommern
Wallmenroth,50.8,7.83333,Rheinland-Pfalz
Rühme - Vorwerksdlg.,52.29573,10.52323,Lower Saxony
Sankt Julian,49.61667,7.51667,Rheinland-Pfalz
Dobersdorf,54.31893,10.28011,Schleswig-Holstein
Sustrum,52.91667,7.28333,Lower Saxony
Rügland,49.4,10.58333,Bavaria
Burow,53.77372,13.27318,Mecklenburg-Vorpommern
Unterleinleiter,49.82303,11.18906,Bavaria
Kirchseelte,52.95,8.68333,Lower Saxony
Neu Zauche,51.92757,14.08812,Brandenburg
Dingolshausen,49.9071,10.39032,Bavaria
Rheden,52.05784,9.78714,Lower Saxony
Gadheim,49.84584,9.90566,Bavaria
Dorfhain,50.93333,13.56667,Saxony
Niederroßla,51.03333,11.48333,Thuringia
Kemnitz,54.07723,13.53528,Mecklenburg-Vorpommern
Bahrenborstel,52.57009,8.80863,Lower Saxony
Hemsbünde,53.08998,9.47261,Lower Saxony
Höheinöd,49.28966,7.60673,Rheinland-Pfalz
Neuhütten,50.0,9.41667,Bavaria
Tollwitz,51.28601,12.09733,Saxony-Anhalt
Heudeber,51.90245,10.84321,Saxony-Anhalt
Dreetz,52.80297,12.45961,Brandenburg
Welle,53.23985,9.80178,Lower Saxony
Braschwitz,51.52284,12.05867,Saxony-Anhalt
Oederquart,53.80267,9.2368,Lower Saxony
Hagenbüchach,49.53333,10.76667,Bavaria
Marxen,53.31211,10.00415,Lower Saxony
Schwarzenborn,50.90977,9.44658,Hesse
Sachsenkam,47.80543,11.64396,Bavaria
Melbach,50.37908,8.80926,Hesse
Keitum,54.89333,8.37083,Schleswig-Holstein
Erfweiler,49.15712,7.81231,Rheinland-Pfalz
Dünsen,52.92749,8.64191,Lower Saxony
Edderitz,51.69933,11.93712,Saxony-Anhalt
Stäbelow,54.04119,12.02336,Mecklenburg-Vorpommern
Weidenstetten,48.5525,9.9961,Baden-Wuerttemberg
Neuenkirchen,53.59729,13.36942,Mecklenburg-Vorpommern
Gestratz,47.65,9.98333,Bavaria
Berlingerode,51.45775,10.2384,Thuringia
Oberrieden,48.08886,10.42611,Bavaria
Geroldshausen,49.68361,9.90222,Bavaria
Gutenberg,51.5471,11.97181,Saxony-Anhalt
Döllstädt,51.08333,10.81667,Thuringia
Aichelberg,48.63557,9.56373,Baden-Wuerttemberg
Wildsteig,47.70145,10.93753,Bavaria
Gesees,50.03207,11.66623,Bavaria
Maihingen,48.92745,10.49867,Bavaria
Wingerode,51.39032,10.23954,Thuringia
Kleinfurra,51.41556,10.76454,Thuringia
Pollhagen,52.38529,9.18813,Lower Saxony
Wollbach,50.36667,10.23333,Bavaria
Nebelschütz,51.26227,14.15849,Saxony
Heimbach,50.45,7.53333,Rheinland-Pfalz
Burk,49.13318,10.47891,Bavaria
Eyendorf,53.2,10.15,Lower Saxony
Erlbach,48.3,12.78333,Bavaria
Guderhandviertel,53.54919,9.6096,Lower Saxony
Hunding,48.84227,13.17681,Bavaria
Angersdorf,51.46025,11.90705,Saxony-Anhalt
Pluwig,49.68976,6.71239,Rheinland-Pfalz
Ehlscheid,50.51448,7.46655,Rheinland-Pfalz
Hawangen,47.96667,10.26667,Bavaria
Deuben,51.10968,12.07259,Saxony-Anhalt
Flöthe,52.08333,10.48333,Lower Saxony
Breddorf,53.29262,9.08089,Lower Saxony
Elgersburg,50.70603,10.8531,Thuringia
Ilbesheim,49.18277,8.05363,Rheinland-Pfalz
Mellingen,50.94123,11.3964,Thuringia
Longuich,49.80841,6.76832,Rheinland-Pfalz
Farnstädt,51.43333,11.56667,Saxony-Anhalt
Hochdonn,54.02663,9.27624,Schleswig-Holstein
Blowatz,53.98972,11.5336,Mecklenburg-Vorpommern
Ahnsen,52.25466,9.10089,Lower Saxony
Barnstädt,51.34401,11.63735,Saxony-Anhalt
Zorge,51.63333,10.63333,Lower Saxony
Linden,49.35,7.65,Rheinland-Pfalz
Granschütz,51.18431,12.05149,Saxony-Anhalt
Ahrbrück,50.48225,6.98804,Rheinland-Pfalz
Höslwang,47.95378,12.32915,Bavaria
Oberwiera,50.88913,12.54415,Saxony
Niederbergkirchen,48.31667,12.5,Bavaria
Frankenstein,50.90064,13.20933,Saxony
Perach,48.26667,12.76667,Bavaria
Hitzhusen,53.92397,9.85262,Schleswig-Holstein
Bonstetten,48.44002,10.70532,Bavaria
Höchstädt bei Thiersheim,50.10157,12.08711,Bavaria
Eggersdorf,51.97621,11.70971,Saxony-Anhalt
Rieden,47.95,10.65,Bavaria
Sommerkahl,50.06961,9.25676,Bavaria
Neu-Pattern,50.88854,6.27688,North Rhine-Westphalia
Heere,52.06667,10.25,Lower Saxony
Jürgenshagen,53.95417,11.89665,Mecklenburg-Vorpommern
Kirchheim,50.88333,11.01667,Thuringia
Wonsees,49.97614,11.30047,Bavaria
Uthleben,51.44912,10.838,Thuringia
Kasel,49.7617,6.73222,Rheinland-Pfalz
Schmiedefeld,50.53333,11.21667,Thuringia
Spabrücken,49.9,7.71667,Rheinland-Pfalz
Gattendorf,50.32207,11.99776,Bavaria
Sippersfeld,49.55,7.93333,Rheinland-Pfalz
Gangloffsömmern,51.1894,10.94332,Thuringia
Räckelwitz,51.2573,14.22422,Saxony
Güster,53.53851,10.67607,Schleswig-Holstein
Westheim,49.0,10.66667,Bavaria
Wulfen,51.81938,11.93063,Saxony-Anhalt
Rosenow,53.62966,13.03849,Mecklenburg-Vorpommern
Schonstett,47.98333,12.25,Bavaria
Ustersbach,48.31667,10.65,Bavaria
Bliesdorf,52.69298,14.15949,Brandenburg
Jördenstorf,53.87823,12.61619,Mecklenburg-Vorpommern
Prosselsheim,49.86309,10.12666,Bavaria
Bruck,48.02116,11.90781,Bavaria
Dürrhennersdorf,51.04863,14.60383,Saxony
Friemar,50.97702,10.78851,Thuringia
Gersten,52.58333,7.51667,Lower Saxony
Waldkirchen,50.59667,12.37994,Saxony
Ramsthal,50.14039,10.06777,Bavaria
Bucha,50.88203,11.50933,Thuringia
Oldendorf,53.95341,9.45858,Schleswig-Holstein
Dölbau,51.46701,12.05735,Saxony-Anhalt
Weiten,49.53011,6.54064,Saarland
Rannungen,50.16537,10.20484,Bavaria
Bockenau,49.83333,7.68333,Rheinland-Pfalz
Bruttig-Fankel,50.13333,7.23333,Rheinland-Pfalz
Erpolzheim,49.48917,8.22472,Rheinland-Pfalz
Eickendorf,51.94765,11.67538,Saxony-Anhalt
Lindau,52.03751,12.10788,Saxony-Anhalt
Ilberstedt,51.8,11.66667,Saxony-Anhalt
Pahlen,54.26667,9.3,Schleswig-Holstein
Brand,49.95972,11.91072,Bavaria
Völkershausen,50.8,10.05,Thuringia
Prötzel,52.63723,13.98783,Brandenburg
Mogendorf,50.49444,7.75972,Rheinland-Pfalz
Oberreichenbach,49.58946,10.76892,Bavaria
Hüttenrode,51.7688,10.90384,Saxony-Anhalt
Schlehdorf,47.65795,11.31494,Bavaria
Schülp,54.25896,9.63034,Schleswig-Holstein
Thundorf in Unterfranken,50.20097,10.31906,Bavaria
Mastershausen,50.06667,7.35,Rheinland-Pfalz
Göhl,54.2835,10.94036,Schleswig-Holstein
Crostwitz,51.23832,14.24338,Saxony
Reinhardshausen,51.11166,9.07514,Hesse
Rübeland,51.75591,10.8466,Saxony-Anhalt
Manschnow,52.5499,14.55332,Brandenburg
Glan-Münchweiler,49.47222,7.44204,Rheinland-Pfalz
Niederlangen,52.85712,7.28199,Lower Saxony
Ersingen,48.2926,9.8551,Baden-Wuerttemberg
Großeibstadt,50.30102,10.4098,Bavaria
Kriebitzsch,51.02347,12.33318,Thuringia
Sembach,49.51177,7.86661,Rheinland-Pfalz
Lautrach,47.89805,10.11806,Bavaria
Friedewald,50.71106,7.9604,Rheinland-Pfalz
Malgersdorf,48.53333,12.75,Bavaria
Heuchelheim bei Frankenthal,49.56306,8.29083,Rheinland-Pfalz
Tüttendorf,54.4,10.0,Schleswig-Holstein
Sörgenloch,49.88306,8.20111,Rheinland-Pfalz
Fellheim,48.0728,10.15224,Bavaria
Polle,51.89871,9.40386,Lower Saxony
Baudenbach,49.62512,10.53598,Bavaria
Berg im Gau,48.63333,11.25,Bavaria
Talheim,48.01667,8.66667,Baden-Wuerttemberg
Mehringen,51.72663,11.51264,Saxony-Anhalt
Jävenitz,52.5241,11.49909,Saxony-Anhalt
Lüderitz,52.50912,11.74301,Saxony-Anhalt
Domsühl,53.48723,11.77099,Mecklenburg-Vorpommern
Mehlbach,49.51667,7.71667,Rheinland-Pfalz
Kayhude,53.75629,10.13232,Schleswig-Holstein
Dierkow-West,54.10608,12.15041,Mecklenburg-Vorpommern
Domersleben,52.09199,11.43757,Saxony-Anhalt
Hohenbocka,51.43099,14.00982,Brandenburg
Sölden,47.93333,7.81667,Baden-Wuerttemberg
Holler,50.41667,7.83333,Rheinland-Pfalz
Stößen,51.1144,11.92405,Saxony-Anhalt
Markt Einersheim,49.68663,10.29155,Bavaria
Abbesbüttel,52.35233,10.55649,Lower Saxony
Flacht,50.34528,8.05028,Rheinland-Pfalz
Bokholt-Hanredder,53.78808,9.73586,Schleswig-Holstein
Bad Alexandersbad,50.01667,12.01667,Bavaria
Krickenbach,49.36667,7.66667,Rheinland-Pfalz
Landolfshausen,51.53333,10.1,Lower Saxony
Retgendorf,53.72922,11.50359,Mecklenburg-Vorpommern
Olsbrücken,49.53884,7.65857,Rheinland-Pfalz
Ober-Flörsheim,49.68306,8.15528,Rheinland-Pfalz
Gusenburg,49.63333,6.9,Rheinland-Pfalz
Doberschau,51.15185,14.39553,Saxony
Giersleben,51.76667,11.56667,Saxony-Anhalt
Moorfleet,53.50156,10.07996,Hamburg
Tuchenbach,49.52794,10.85973,Bavaria
Steinkirchen,48.38333,12.08333,Bavaria
Lieser,49.91667,7.01667,Rheinland-Pfalz
Nordleda,53.76667,8.83333,Lower Saxony
Lichtenberg,50.38335,11.67624,Bavaria
Biebelried,49.76667,10.08333,Bavaria
Obermoschel,49.72797,7.77266,Rheinland-Pfalz
Nauroth,50.69927,7.87543,Rheinland-Pfalz
Linau,53.64446,10.46853,Schleswig-Holstein
Longkamp,49.89044,7.11764,Rheinland-Pfalz
Markt Nordheim,49.59095,10.35564,Bavaria
Axstedt,53.35466,8.77485,Lower Saxony
Ströbeck,51.91406,10.94445,Saxony-Anhalt
Speinshart,49.79002,11.81949,Bavaria
Hürup,54.75,9.53333,Schleswig-Holstein
Wolkramshausen,51.42185,10.73815,Thuringia
Neverin,53.62067,13.3366,Mecklenburg-Vorpommern
Kavelstorf,54.00596,12.19082,Mecklenburg-Vorpommern
Alt Meteln,53.74709,11.34056,Mecklenburg-Vorpommern
Zenting,48.79128,13.25968,Bavaria
Bleialf,50.23333,6.28333,Rheinland-Pfalz
Günthersdorf,51.3457,12.17175,Saxony-Anhalt
Röfingen,48.42442,10.44268,Bavaria
Reichenbach,49.18333,12.35,Bavaria
Trassem,49.57849,6.5254,Rheinland-Pfalz
Lindenberg,49.38028,8.09861,Rheinland-Pfalz
Wiednitz,51.38608,14.02683,Saxony
Klein Berßen,52.76797,7.46182,Lower Saxony
Kirchbrak,51.96585,9.5751,Lower Saxony
Üdersdorf,50.15,6.8,Rheinland-Pfalz
Muschwitz,51.19296,12.12065,Saxony-Anhalt
Raitenbuch,49.01468,11.12486,Bavaria
Görsbach,51.46224,10.93706,Thuringia
Töpen,50.39067,11.87329,Bavaria
Helferskirchen,50.51028,7.81184,Rheinland-Pfalz
Wassenach,50.43333,7.28333,Rheinland-Pfalz
Brehme,51.49421,10.35908,Thuringia
Brauneberg,49.90583,6.98127,Rheinland-Pfalz
Edersleben,51.41667,11.28333,Saxony-Anhalt
Staudach-Egerndach,47.78333,12.48333,Bavaria
Diebach,49.30912,10.19188,Bavaria
Aichen,48.22898,10.53949,Bavaria
Lonnig,50.31002,7.40509,Rheinland-Pfalz
Engeln,52.79363,8.91815,Lower Saxony
Holzgünz,48.02503,10.25901,Bavaria
Ergersheim,49.51667,10.33333,Bavaria
Schneidlingen,51.89454,11.44487,Saxony-Anhalt
Kirschweiler,49.75,7.25,Rheinland-Pfalz
Uhyst,51.36469,14.506,Saxony
Altkirchen,50.93333,12.35,Thuringia
Mühl Rosin,53.76383,12.21388,Mecklenburg-Vorpommern
Alfeld,49.43333,11.55,Bavaria
Nützen,53.86667,9.91667,Schleswig-Holstein
Geisleden,51.35,10.2,Thuringia
Zwochau,51.46467,12.26844,Saxony
Egg,48.08714,10.28495,Bavaria
Ellzee,48.33971,10.31891,Bavaria
Pölitz,53.77303,10.38276,Schleswig-Holstein
Frauenprießnitz,51.01667,11.73333,Thuringia
Gnutz,54.13333,9.81667,Schleswig-Holstein
Oberfell,50.26038,7.44461,Rheinland-Pfalz
Irlbach,48.84128,12.75135,Bavaria
Riegsee,47.69867,11.23391,Bavaria
Wilgartswiesen,49.20891,7.87346,Rheinland-Pfalz
Groß Wokern,53.75135,12.49249,Mecklenburg-Vorpommern
Eichenbarleben,52.16688,11.40125,Saxony-Anhalt
Neukirchen-Balbini,49.29101,12.43643,Bavaria
Groß Munzel,52.36554,9.47828,Lower Saxony
Lasbek,53.73333,10.36667,Schleswig-Holstein
Eimen,51.88333,9.78333,Lower Saxony
Molschleben,51.0,10.78333,Thuringia
Uelversheim,49.81,8.28861,Rheinland-Pfalz
Ebersbach,51.099,13.1135,Saxony
Weisel,50.11667,7.8,Rheinland-Pfalz
Sievershütten,53.84238,10.11216,Schleswig-Holstein
Schneckenlohe,50.21184,11.19395,Bavaria
Klink,53.47758,12.62131,Mecklenburg-Vorpommern
Sudwalde,52.79337,8.83611,Lower Saxony
Wiederstedt,51.66526,11.52723,Saxony-Anhalt
Mellenbach-Glasbach,50.61667,11.1,Thuringia
Maßweiler,49.26667,7.53333,Rheinland-Pfalz
Maxsain,50.54316,7.78512,Rheinland-Pfalz
Großkarlbach,49.53833,8.22472,Rheinland-Pfalz
Poseritz,54.29811,13.27492,Mecklenburg-Vorpommern
Hassendorf,53.10859,9.26482,Lower Saxony
Ruppach-Goldhausen,50.46667,7.88333,Rheinland-Pfalz
Dommershausen,50.15,7.4,Rheinland-Pfalz
Lehe,54.34143,9.02374,Schleswig-Holstein
Rathmannsdorf,50.92993,14.14224,Saxony
Mechterstädt,50.94201,10.5238,Thuringia
Witterda,51.03615,10.89028,Thuringia
Ebersdorf,53.52514,9.04897,Lower Saxony
Wehr,50.41667,7.21667,Rheinland-Pfalz
Pellworm,54.5161,8.64512,Schleswig-Holstein
Aach,49.78333,6.6,Rheinland-Pfalz
Wagenhoff,52.55233,10.52337,Lower Saxony
Udenhausen,51.46385,9.46335,Hesse
Altengottern,51.16395,10.58093,Thuringia
Kührstedt,53.57747,8.80091,Lower Saxony
Goseck,51.2,11.86667,Saxony-Anhalt
Kallstadt,49.49083,8.17611,Rheinland-Pfalz
Neunkhausen,50.70722,7.90278,Rheinland-Pfalz
Prebitz,49.83333,11.68333,Bavaria
Michelau,49.90556,10.43064,Bavaria
Dankmarshausen,50.92527,10.01601,Thuringia
Genderkingen,48.7,10.88333,Bavaria
Ederheim,48.80827,10.46609,Bavaria
Trittenheim,49.82471,6.89929,Rheinland-Pfalz
Emtmannsberg,49.89231,11.64466,Bavaria
Nindorf,54.08333,9.11667,Schleswig-Holstein
Altenkrempe,54.13333,10.83333,Schleswig-Holstein
Nörtershausen,50.21667,7.48333,Rheinland-Pfalz
Kastorf,53.74569,10.56723,Schleswig-Holstein
Wetterzeube,51.0,12.01667,Saxony-Anhalt
Heistenbach,50.37933,7.98629,Rheinland-Pfalz
Schmiechen,48.21667,10.96667,Bavaria
Felm,54.41667,10.05,Schleswig-Holstein
Insingen,49.3,10.16667,Bavaria
Faid,50.14454,7.11951,Rheinland-Pfalz
Büchel,50.17289,7.08318,Rheinland-Pfalz
Groß Ippener,52.96667,8.61667,Lower Saxony
Born,54.38536,12.53051,Mecklenburg-Vorpommern
Oberpöring,48.70178,12.82482,Bavaria
Stockheim,50.45959,10.27301,Bavaria
Burgschwalbach,50.28333,8.08333,Rheinland-Pfalz
Neuberend,54.55,9.53333,Schleswig-Holstein
Lauter,49.97317,10.78842,Bavaria
Schlagsdorf,53.73363,10.82556,Mecklenburg-Vorpommern
Betzendorf,53.1375,10.31273,Lower Saxony
Meerdorf,52.34583,10.31745,Lower Saxony
Aletshausen,48.19859,10.38877,Bavaria
Neukirchen,54.21465,10.55381,Schleswig-Holstein
Wiesen,50.11667,9.36667,Bavaria
Kehrig,50.28333,7.21667,Rheinland-Pfalz
Krumpa,51.29724,11.84412,Saxony-Anhalt
Wendtorf,54.41212,10.28952,Schleswig-Holstein
Altenkirchen,54.63624,13.34332,Mecklenburg-Vorpommern
Luhden,52.22538,9.09256,Lower Saxony
Mariental,52.27593,10.98371,Lower Saxony
Rethen,52.37707,10.47855,Lower Saxony
Schleid,50.7,9.96667,Thuringia
Wallhausen,47.74775,9.13367,Baden-Wuerttemberg
Bundenthal,49.09549,7.80839,Rheinland-Pfalz
Dippach,50.91959,10.04236,Thuringia
Glött,48.5,10.48333,Bavaria
Krebeck,51.58333,10.11667,Lower Saxony
Hörden,51.66835,10.28372,Lower Saxony
Badem,50.0,6.61667,Rheinland-Pfalz
Wildemann,51.8281,10.28152,Lower Saxony
Langula,51.15001,10.4167,Thuringia
Todenbüttel,54.13333,9.55,Schleswig-Holstein
Schönburg,51.16667,11.86667,Saxony-Anhalt
Gilten,52.7,9.58333,Lower Saxony
Messingen,52.46667,7.46667,Lower Saxony
Theuma,50.47007,12.22195,Saxony
Dersekow,54.04583,13.29243,Mecklenburg-Vorpommern
Raben Steinfeld,53.60141,11.50487,Mecklenburg-Vorpommern
Frauenwald,50.5843,10.85841,Thuringia
Mittelhof,50.77517,7.80466,Rheinland-Pfalz
Leitzkau,52.05818,11.95203,Saxony-Anhalt
Lissendorf,50.31667,6.6,Rheinland-Pfalz
Schwarzenbach,49.83876,12.38005,Bavaria
Kupferberg,50.1396,11.57762,Bavaria
Kölbingen,50.55,7.93333,Rheinland-Pfalz
Riol,49.79301,6.79211,Rheinland-Pfalz
Giekau,54.31667,10.51667,Schleswig-Holstein
Gramkow,53.92092,11.3174,Mecklenburg-Vorpommern
Waxweiler,50.09257,6.36299,Rheinland-Pfalz
Kröppelshagen-Fahrendorf,53.48979,10.31697,Schleswig-Holstein
Bastorf,54.12566,11.69695,Mecklenburg-Vorpommern
Hellingen,50.25,10.68333,Thuringia
Buchholz,53.98829,9.22362,Schleswig-Holstein
Zarrendorf,54.23689,13.10094,Mecklenburg-Vorpommern
Dohren,52.65,7.58333,Lower Saxony
Groß Santersleben,52.19143,11.45486,Saxony-Anhalt
Wipfeld,49.91667,10.16667,Bavaria
Reil,50.01667,7.11667,Rheinland-Pfalz
Ippesheim,49.60214,10.22552,Bavaria
Haselau,53.66181,9.6201,Schleswig-Holstein
Lochau,51.39738,12.05303,Saxony-Anhalt
Timmaspe,54.13967,9.8943,Schleswig-Holstein
Wester-Ohrstedt,54.50796,9.18574,Schleswig-Holstein
Wallwitz,51.58029,11.92888,Saxony-Anhalt
Reichenwalde,52.26667,14.0,Brandenburg
Kusey,52.57987,11.09056,Saxony-Anhalt
Reinberg,53.67484,13.14417,Mecklenburg-Vorpommern
Geitelde,52.20987,10.46858,Lower Saxony
Uftrungen,51.49859,10.98066,Saxony-Anhalt
Hammoor,53.71378,10.322,Schleswig-Holstein
Agathenburg,53.56065,9.5318,Lower Saxony
Kleiner Grasbrook,53.53111,9.99361,Hamburg
Walkertshofen,48.22613,10.58836,Bavaria
Wernersberg,49.19062,7.92756,Rheinland-Pfalz
Stadtrandsiedlung Malchow,52.58295,13.47811,Berlin
Kinderbeuern,50.00935,7.02355,Rheinland-Pfalz
Mettendorf,49.94784,6.33003,Rheinland-Pfalz
Nauwalde,51.41837,13.40974,Saxony
Schwedelbach,49.49557,7.59366,Rheinland-Pfalz
Dahme,54.21667,11.08333,Schleswig-Holstein
Erdeborn,51.47554,11.63487,Saxony-Anhalt
